MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,MiscVal,SaleType,SaleCondition
0.75,0.75,0.258477511370835,0.3170337993379426,0.3333333333333333,0.3333333333333333,0.0,0.6363636363636364,0.4,0.75,0.6000000000000001,0.4444444444444445,0.2647058823529412,0.6065573770491803,1.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.6666666666666667,0.7999999999999998,0.4694355782865633,0.476373697595093,0.23429578418292307,1.0,0.5,1.0,1.0,0.3838491176988364,0.0,0.3341579351309818,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.25,1.0,0.0,0.25,0.17757009345794394,0.0,0.25,0.32158709127951257,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.75,1.0,0.3305343547671877,0.36022002866398806,0.0,0.3333333333333333,0.0,0.8181818181818182,0.4,0.75,0.6000000000000001,0.7777777777777777,0.014705882352941176,0.04918032786885246,0.0,0.0,1.0,1.0,1.0,0.6929401794800267,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.6341834485538815,0.48332026216674234,0.36447306308469923,1.0,1.0,1.0,1.0,0.6098860393700585,0.0,0.5443658629151766,0.3333333333333333,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666667,0.41666666666666674,1.0,0.0,0.75,0.01869158878504673,0.5,0.5,0.5956597732082827,0.5,0.5,1.0,0.7858945402947143,0.8078463193284428,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
1.0,0.75,0.3077383407727195,0.43020258438141323,0.3333333333333333,0.3333333333333333,1.0,0.5454545454545454,0.4,0.75,1.0,0.5555555555555556,0.27205882352941174,0.6229508196721312,0.0,0.0,0.6000000000000001,0.7000000000000001,0.3333333333333333,0.0,0.3333333333333334,0.5,0.3333333333333334,1.0,0.0,0.6,0.5327083537861653,0.24704097545565162,0.20520881383189413,1.0,0.5,1.0,1.0,0.32053572541018244,0.9119622015740877,0.5034324870376916,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.3333333333333333,0.75,0.3457943925233645,0.0,0.5,0.4260481166366992,0.5,0.5,1.0,0.8750315445661204,0.7483187190309702,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.0,0.25,0.21582366252145851,0.2903630171169649,0.0,0.3333333333333333,0.0,0.0,0.4,0.75,0.2,0.3333333333333333,0.6176470588235294,0.9836065573770493,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.0,0.6,0.34768056603275377,0.5476851798971164,0.2171306426966895,1.0,0.5,1.0,0.6666666666666666,0.3765713846234598,0.0,0.4525228752229564,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333334,0.25,1.0,0.0,0.25,0.43925233644859824,0.0,0.5,0.45516224232895197,0.5,0.5,1.0,0.0,0.49477389417104534,1.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.5833333333333333,0.25,0.21023866022366505,0.2866812987172058,0.0,0.3333333333333333,0.0,0.13636363636363635,0.4,0.75,1.0,0.4444444444444445,0.6397058823529411,0.06557377049180328,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333334,0.25,0.3333333333333334,0.6666666666666667,0.3333333333333333,0.0,0.0,0.6676001853951332,0.24925745897958773,1.0,1.0,1.0,1.0,0.4161298362042916,0.8992691620959898,0.5321744268724711,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333334,0.5000000000000001,1.0,0.0,0.25,0.691588785046729,0.0,0.25,0.18588589880571355,0.25,0.25,0.0,0.5426475062492904,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.41666666666666663,0.25,0.21582366252145851,0.2903630171169649,0.0,0.3333333333333333,0.0,0.13636363636363635,0.4,0.75,0.2,0.5555555555555556,0.5588235294117647,0.9508196721311476,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333334,0.25,0.3333333333333334,0.3333333333333333,0.0,0.19999999999999996,0.4819190144349195,0.46880972729017306,0.23831749223262116,1.0,0.5,1.0,0.6666666666666666,0.4242692527622743,0.8672818165886619,0.49625782058128465,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.3333333333333333,0.25,0.2710280373831776,0.0,0.25,0.4695576233083289,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.75
0.75,0.75,0.28840066847113927,0.33140565954966217,0.0,0.3333333333333333,0.0,0.2727272727272727,0.4,0.75,0.6000000000000001,0.4444444444444445,0.3014705882352941,0.6885245901639345,0.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.0,0.6,0.5738129116493748,0.3020664194723206,0.25240837755830137,1.0,1.0,1.0,1.0,0.42265610869001763,0.0,0.3694968653785091,0.3333333333333333,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.0,0.75,0.38317757009345804,0.0,0.25,0.34671056361135744,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.0,0.25,0.258477511370835,0.3763017137621232,0.0,0.3333333333333333,0.0,0.0,0.4,0.75,0.6000000000000001,0.2222222222222222,0.6176470588235294,0.9344262295081968,1.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333334,0.25,0.3333333333333334,0.3333333333333333,0.0,0.0,0.0,0.6908638073803997,0.26255567972361504,1.0,0.25,0.0,1.0,0.46884413477744036,0.0,0.41195445733202085,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.3333333333333333,0.25,0.7850467289719628,0.0,0.25,0.2108816109646397,0.5,0.25,0.5,0.0,0.72458483259511,1.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.16666666666666666,0.75,0.43435481492301203,0.6242691876054234,0.0,0.0,0.0,0.5909090909090909,0.4,0.0,0.6000000000000001,0.4444444444444445,0.375,0.8524590163934427,1.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.3333333333333333,0.39999999999999997,0.6304457542667359,0.0,0.2719934401152915,1.0,0.5,0.0,1.0,0.46130900577689604,0.0,0.40499811290296517,0.3333333333333333,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.25,1.0,0.0,0.75,0.47663551401869164,1.0,0.5,0.4777377545194225,0.5,0.5,1.0,0.8618888405899588,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
1.0,1.0,0.28352338779411373,0.34063174241327476,0.0,0.3333333333333333,0.0,0.8181818181818182,0.4,0.75,1.0,0.6666666666666665,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.6001619650580254,0.21213952223070925,1.0,1.0,1.0,1.0,0.3316237238996716,0.92876055322076,0.5414138971735225,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,0.3333333333333334,1.0,0.0,0.75,0.009345794392523366,0.5,0.5,0.5067903351413943,0.5,0.5,1.0,0.0,0.598337491613895,0.0,0.0,0.0,0.0,1.0,1.0
0.75,0.75,0.37831286845820983,0.40248382665233495,0.3333333333333333,0.3333333333333333,0.0,0.6363636363636364,0.4,0.75,0.6000000000000001,0.6666666666666665,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,0.6666666666666666,0.8788287081178788,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.16199500611142867,0.864328243753462,0.3727336043692773,1.0,1.0,1.0,1.0,0.6210801274208013,0.0,0.5550583698576022,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666667,0.41666666666666674,1.0,0.0,0.75,0.009345794392523366,0.5,0.75,0.6689882669345452,0.5,0.5,1.0,0.7858945402947143,0.6408595031107333,0.0,0.0,0.0,0.0,1.0,1.0
0.75,0.75,0.4266341168335986,0.4266929837074358,0.0,0.3333333333333333,0.0,0.9545454545454546,0.4,0.75,0.6000000000000001,0.7777777777777777,0.007352941176470588,0.01639344262295082,1.0,0.0,1.0,1.0,0.6666666666666666,0.8974522659938199,1.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.9746948084084175,0.443816801140053,1.0,1.0,1.0,1.0,0.7073807303659746,0.0,0.6384300178745934,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,1.0,0.5000000000000001,1.0,0.3333333333333333,0.75,0.0,0.5,0.75,0.9839174496563159,0.5,0.5,1.0,0.0,0.7077820864606745,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.75,0.258477511370835,0.2630031271250737,0.0,0.3333333333333333,0.25,0.18181818181818182,0.4,0.75,0.6000000000000001,0.4444444444444445,0.625,0.639344262295082,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333334,0.25,0.3333333333333334,0.6666666666666667,0.0,0.0,0.0,0.7126621746911097,0.2752409613315843,1.0,1.0,1.0,1.0,0.46742116162749947,0.0,0.4106398892824199,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333334,0.16666666666666669,1.0,0.0,0.25,0.3551401869158879,0.0,0.25,0.3020664233102285,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0
0.41666666666666663,0.25,0.20459175134933955,0.3522835330666849,0.0,0.3333333333333333,0.0,0.13636363636363635,0.4,0.75,0.2,0.4444444444444445,0.4411764705882353,0.13114754098360656,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.0,0.6,0.44836593424990784,0.3756802539308258,0.19433311702315537,1.0,0.5,1.0,1.0,0.46706452404769316,0.8024929944025929,0.47437419254065594,0.3333333333333333,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333334,0.3333333333333334,0.75,0.0,0.25,0.5607476635514019,0.0,0.25,0.23521304590393763,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.75,0.75,0.3077383407727195,0.43003756347118305,0.3333333333333333,0.3333333333333333,0.25,0.36363636363636365,0.4,0.75,0.6000000000000001,0.5555555555555556,0.27941176470588236,0.639344262295082,0.0,0.0,0.8,0.7000000000000001,0.3333333333333333,0.0,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.3333333333333333,0.6,0.5951785931907383,0.4034948482037539,0.30002158077722424,1.0,1.0,1.0,1.0,0.7204731990386121,0.0,0.6512256386269049,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333334,0.41666666666666674,1.0,0.6666666666666666,0.75,0.3551401869158879,1.0,0.5,0.4627156025804343,0.5,0.5,1.0,0.0,0.5875653894703193,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.0,0.75,0.24813023397791228,0.3622978099627532,0.3333333333333333,0.3333333333333333,0.0,0.2272727272727273,0.4,0.75,0.6000000000000001,0.3333333333333333,0.6397058823529411,0.09836065573770493,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333334,0.25,0.3333333333333334,0.6666666666666667,0.3333333333333333,0.7999999999999998,0.45326185222755017,0.29224245256189907,0.16237639108179958,1.0,1.0,1.0,1.0,0.2432528740574459,0.0,0.20859885805369283,0.3333333333333333,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333334,0.25,1.0,0.0,0.75,0.26629753376752857,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.75,0.75,0.30750370427268153,0.3363494365039075,0.0,0.3333333333333333,0.0,0.36363636363636365,0.4,0.75,0.6000000000000001,0.4444444444444445,0.34558823529411764,0.7868852459016394,0.0,0.0,0.8,0.1,0.3333333333333333,0.0,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.0,0.7999999999999998,0.36694364646583216,0.4718507396833872,0.28978681377715565,1.0,1.0,1.0,0.6666666666666666,0.493856002040143,0.0,0.4351292723567042,0.3333333333333333,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.0,0.75,0.43925233644859824,0.5,0.25,0.28225025557810124,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
1.0,0.75,0.21023866022366505,0.3383594207150187,0.3333333333333333,0.3333333333333333,0.0,0.5909090909090909,0.4,0.75,1.0,0.5555555555555556,0.022058823529411763,0.06557377049180328,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333334,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.5891100257962294,0.20626412548282583,1.0,1.0,1.0,1.0,0.3167636323719421,0.9207454582639902,0.5185798468733274,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,0.5000000000000001,1.0,0.0,0.75,0.028037383177570097,1.0,0.5,0.35693284860542207,0.5,0.5,1.0,0.738563316813426,0.5012490905562572,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.5,0.75,0.3077383407727195,0.41760775827483543,0.3333333333333333,0.3333333333333333,0.25,0.36363636363636365,0.4,0.75,0.0,0.6666666666666665,0.34558823529411764,0.03278688524590164,0.0,0.0,0.9,0.9,1.0,0.8681449065573456,1.0,0.5,0.3333333333333334,0.6666666666666667,0.6666666666666667,0.7999999999999998,0.5955776560327294,0.18750197631155782,0.25024361061406847,1.0,0.75,1.0,1.0,0.4400124149724267,0.0,0.38540032431827287,0.3333333333333333,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.3333333333333334,1.0,0.0,0.75,0.43925233644859824,0.5,0.5,0.48859453132945874,0.5,0.5,1.0,0.7858945402947143,0.6809020695001228,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
1.0,0.75,0.29803154204796417,0.3569102261898085,0.0,0.3333333333333333,0.0,0.6363636363636364,0.4,0.75,1.0,0.5555555555555556,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333334,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.5978121307580216,0.21088534082534258,1.0,1.0,1.0,1.0,0.32848995332722614,0.9233907473040259,0.5291192608682747,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,0.3333333333333334,1.0,0.0,0.75,0.009345794392523366,0.5,0.5,0.47228796951944163,0.5,0.5,1.0,0.0,0.5592256127924128,0.0,0.0,0.0,0.0,1.0,1.0
0.16666666666666666,0.75,0.3948218899362081,0.4685001491340386,0.0,0.3333333333333333,0.25,0.7272727272727273,0.4,0.0,0.6000000000000001,0.4444444444444445,0.3897058823529412,0.8852459016393444,1.0,0.0,0.4,0.30000000000000004,0.6666666666666666,0.7432627100502583,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.3333333333333333,0.6,0.5903334966202715,0.3938410413743708,0.2925905055740617,1.0,0.5,1.0,1.0,0.5505476294229183,0.0,0.48814207619988004,0.3333333333333333,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333334,0.25,1.0,0.6666666666666666,0.75,0.4953271028037384,0.0,0.25,0.33862977795106924,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
1.0,0.75,0.2686321083742324,0.323171552672068,0.3333333333333333,0.3333333333333333,0.0,0.5909090909090909,0.4,0.75,1.0,0.5555555555555556,0.029411764705882353,0.0819672131147541,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333334,1.0,0.3333333333333334,0.6666666666666667,0.0,1.0,0.5729312282554168,0.19136205637083525,0.22923440799368183,1.0,1.0,1.0,1.0,0.3838491176988364,0.9208676408738622,0.5504198239289195,0.3333333333333333,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333334,0.5000000000000001,1.0,0.3333333333333333,0.75,0.03738317757009346,1.0,0.5,0.3554766987851636,0.5,0.5,1.0,0.738563316813426,0.6788008969180599,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
1.0,0.75,0.41882349117437206,0.4041650791965512,0.3333333333333333,0.3333333333333333,0.0,0.9545454545454546,0.4,0.75,1.0,0.8888888888888888,0.007352941176470588,0.03278688524590164,0.0,0.0,1.0,1.0,1.0,0.8420458374786445,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0.6089301682793157,0.2820676807172364,0.28112870684357566,1.0,1.0,1.0,1.0,0.48717763132055913,0.9529297564486168,0.6622809292282867,0.3333333333333333,0.6666666666666666,0.5,0.375,0.3333333333333333,1.0,0.6666666666666667,1.0,0.3333333333333333,0.75,0.009345794392523366,1.0,0.75,0.650679976865508,0.5,0.5,1.0,0.0,0.7277472210579711,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.75,0.75,0.5376743936457484,0.36435401456164196,0.3333333333333333,0.3333333333333333,0.0,0.4090909090909091,0.4,0.75,0.6000000000000001,0.6666666666666665,0.051470588235294115,0.13114754098360656,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.8553169124933252,0.3634358956956093,1.0,1.0,1.0,1.0,0.6084607943755367,0.0,0.5430064554117044,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666667,0.41666666666666674,1.0,0.0,0.75,0.06542056074766356,1.0,0.5,0.4784179643064465,0.5,0.5,1.0,0.738563316813426,0.7895883979032281,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.5833333333333333,0.75,0.3483405659504856,0.3701950376197265,0.0,0.3333333333333333,0.0,0.36363636363636365,0.0,0.75,1.0,0.4444444444444445,0.4779411764705882,0.21311475409836064,0.0,0.0,0.4,0.30000000000000004,1.0,0.8733491150126468,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.0,0.19999999999999996,0.46795466081234377,0.40468458717382827,0.20626412548282583,1.0,1.0,1.0,1.0,0.3944975239790763,0.9240970475053909,0.5615818580855314,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666667,0.41666666666666674,1.0,0.6666666666666666,0.75,0.6074766355140188,0.0,0.25,0.2914347222622914,0.5,0.5,1.0,0.8055401360054152,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.08333333333333333,0.25,0.0,0.029021248365860064,0.0,0.3333333333333333,0.0,0.045454545454545456,0.4,0.25,0.0,0.3333333333333333,0.2867647058823529,0.13114754098360656,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.3333333333333334,0.5,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.5107291969458992,0.231743631164545,0.18521468861157284,1.0,0.5,1.0,1.0,0.2594270960244457,0.0,0.22285039406656937,0.3333333333333333,0.3333333333333333,0.0,0.125,0.3333333333333333,0.6666666666666667,0.08333333333333336,1.0,0.0,0.75,0.36448598130841126,0.0,0.25,0.2714471058495053,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.75,0.75,0.3077383407727195,0.33567486313529193,0.3333333333333333,0.3333333333333333,0.25,0.2272727272727273,0.4,0.75,0.6000000000000001,0.5555555555555556,0.22794117647058823,0.5245901639344263,1.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.8525393673764695,0.3333333333333334,0.5,0.3333333333333334,1.0,0.0,0.6,0.5711570687414395,0.4333155965223885,0.28847517213264956,1.0,0.5,1.0,1.0,0.4813999624317369,0.0,0.4235718812927596,0.3333333333333333,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.3333333333333333,0.75,0.1869158878504673,0.5,0.25,0.43093169622438243,0.5,0.75,1.0,0.9027540691752635,0.5354210018845579,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
1.0,0.75,0.46805666031634613,0.4476822135430063,0.0,0.3333333333333333,0.25,0.9545454545454546,0.4,0.75,1.0,0.6666666666666665,0.007352941176470588,0.03278688524590164,0.0,0.0,1.0,1.0,0.6666666666666666,0.9073153552243639,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.7094058487810906,0.2733322897342183,1.0,1.0,1.0,1.0,0.4667075273637795,0.9566259947306816,0.6603258806115422,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,0.5833333333333335,1.0,0.3333333333333333,0.75,0.009345794392523366,0.5,0.75,0.7201465941446238,0.5,0.5,1.0,0.8223821834295504,0.648681979957165,0.0,0.0,0.0,0.0,1.0,1.0
0.41666666666666663,0.75,0.30750370427268153,0.411856165033875,0.0,0.3333333333333333,0.0,0.2272727272727273,0.4,0.75,1.0,0.3333333333333333,0.7132352941176471,0.13114754098360656,0.0,0.0,0.4,0.5,0.3333333333333333,0.0,0.3333333333333334,0.5,0.0,0.6666666666666667,0.0,0.0,0.0,0.5174879429816841,0.1696556773971659,1.0,0.75,0.0,1.0,0.3518534063377888,0.8953413297068111,0.49078032536835847,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333334,0.3333333333333334,0.25,0.0,0.25,0.5327102803738318,0.0,0.25,0.3452445891200896,0.25,0.5,1.0,0.8055401360054152,0.5012490905562572,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
1.0,1.0,0.3305343547671877,0.36022002866398806,0.0,0.3333333333333333,0.0,0.8181818181818182,0.4,0.75,1.0,0.7777777777777777,0.0,0.01639344262295082,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.25723228100575224,0.727756357083087,0.29612840704720444,1.0,1.0,1.0,1.0,0.5049266457371282,0.9781264848798529,0.7255453954270092,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,0.7500000000000002,1.0,0.3333333333333333,1.0,0.0,1.0,0.5,0.4627156025804343,0.5,0.5,1.0,0.8323994958019104,0.9333229801412019,0.0,0.0,0.0,0.0,1.0,1.0
1.0,1.0,0.3741179555118947,0.392141398776509,0.0,0.3333333333333333,0.0,0.8181818181818182,0.4,0.75,1.0,0.6666666666666665,0.022058823529411763,0.06557377049180328,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.6972145270894906,0.2662290961093004,1.0,1.0,1.0,1.0,0.45025933082424596,0.9423969755972585,0.6235321920770387,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,0.5833333333333335,1.0,0.3333333333333333,0.75,0.028037383177570097,1.0,0.75,0.713333954508223,0.5,0.5,1.0,0.7944777382198616,0.8439008367192401,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.75,0.75,0.3259993209076832,0.37285237962977336,0.0,0.3333333333333333,0.0,0.8181818181818182,0.2,0.75,0.6000000000000001,0.7777777777777777,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,1.0,0.7698748935532435,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.8303996382961399,0.34739949027405415,1.0,1.0,1.0,1.0,0.5858350025060426,0.0,0.5214852965609054,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666667,0.3333333333333334,1.0,0.3333333333333333,0.75,0.009345794392523366,1.0,0.75,0.6896817464051831,0.5,0.5,1.0,0.8335931795210555,0.7895883979032281,0.0,0.0,0.0,0.0,1.0,1.0
0.25,0.75,0.3305343547671877,0.382854545359133,0.0,0.3333333333333333,0.0,0.4090909090909091,0.4,0.5,0.2,0.4444444444444445,0.23529411764705882,0.5409836065573771,0.0,0.0,0.7000000000000001,0.7000000000000001,0.3333333333333333,0.0,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5408472136151199,0.8727334277838756,0.5804651917224697,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,0.6666666666666667,0.5000000000000001,1.0,0.0,0.75,0.2990654205607477,0.0,0.5,0.45516224232895197,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
0.41666666666666663,0.75,0.30750370427268153,0.411856165033875,0.0,0.3333333333333333,0.0,0.2272727272727273,0.4,0.75,0.2,0.4444444444444445,0.45588235294117646,0.22950819672131148,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333334,0.5,0.3333333333333334,0.6666666666666667,0.0,0.6,0.45486496125442827,0.4463730928522739,0.2146401529598226,1.0,1.0,1.0,1.0,0.337811575064573,0.8727334277838756,0.4501737195892135,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.0,0.25,0.5794392523364487,0.0,0.25,0.23521304590393763,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
1.0,1.0,0.28352338779411373,0.34063174241327476,0.0,0.3333333333333333,0.0,0.8181818181818182,0.4,0.75,1.0,0.6666666666666665,0.022058823529411763,0.04918032786885246,0.0,0.0,0.9,0.9,1.0,0.8025500995342107,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.5843347754129304,0.36591655110515514,0.2788547476815506,1.0,1.0,1.0,1.0,0.48105713952931883,0.8740431835132869,0.540729187194469,0.3333333333333333,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666667,0.41666666666666674,1.0,0.0,0.75,0.01869158878504673,1.0,0.5,0.3843481805387942,0.5,0.5,1.0,0.0,0.8078463193284428,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
0.8333333333333333,0.75,0.258477511370835,0.2892657571291388,0.0,0.0,0.0,0.3181818181818182,0.4,0.75,0.4,0.3333333333333333,0.6911764705882353,0.9344262295081968,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.6666666666666667,1.0,0.3333333333333334,0.3333333333333333,0.0,0.0,0.0,0.6152015088128664,0.2202297920686857,1.0,0.5,0.0,1.0,0.4222516837172868,0.9285393917206228,0.6696776394726047,0.3333333333333333,0.3333333333333333,0.0,0.625,0.3333333333333333,0.3333333333333334,0.6666666666666667,1.0,0.0,0.25,0.08411214953271029,0.0,0.25,0.3857783697823982,0.5,0.75,1.0,0.0,0.8260030237255157,0.0,0.0,0.0,0.0,0.6666666666666666,0.75
